Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
-0.140,,27.211,-10.596,38.935,,105.22410917260115,40.35107732142973,0.600,-22.283,,0.700,54.55071904545762,1.048597550325073,0.11543440895065878
-0.060,,26.497,-14.987,38.205,,111.41900947571435,41.03939807063451,0.900,-29.747,,1.000,NaN,72.8436188551818,NaN
-0.020,,30.540,-15.362,38.730,,111.6354270084304,41.665380641487005,0.700,-15.161,,0.780,37.13292778575908,1.0714881094071858,0.24947465053716403
0.000,,30.644,-15.212,38.769,,111.42381857470389,41.64661216713792,0.510,-14.619,,0.510,35.7878917781812,1.07358778131582,0.26833372174790177
0.000,,30.761,-5.737,40.589,,98.04510557254538,40.99243942485004,0.700,-12.844,,0.710,31.461203275813144,1.2056448125232915,0.34782109052845356
0.010,,30.680,-9.707,40.538,,103.46616829080001,41.683993246808775,0.600,-12.288,,0.630,30.090994649931112,1.1399607369629392,0.37999526917731724
0.010,,27.873,-14.333,39.006,,110.17617357232756,41.55602152516528,0.610,-20.402,,0.590,49.94476853708943,1.2053200573134601,0.13773026940960972
0.000,,28.010,-16.247,38.960,,112.63698826821135,42.21192496202939,0.770,-19.129,,0.740,46.84191620780038,1.2670943581316094,0.15669502163176713
-0.050,,31.480,-16.607,38.340,,113.41988511320905,41.782149884849154,1.400,-13.801,,1.820,NaN,34.33818945102139,NaN
-0.020,,31.121,-10.669,37.762,,105.77672129729882,39.240237066052494,0.560,-17.002,,0.540,41.62156514040314,1.1534751090413553,0.1983602558372539
0.000,,27.420,-15.086,39.780,,110.76852054746587,42.544515463218055,0.550,-21.006,,0.580,51.421307599453684,1.0965171856234113,0.12990705550081202
0.000,,28.483,-16.426,38.315,,113.20526785962383,41.68756050670272,0.860,-23.615,,0.800,57.82583759286787,1.2624524776274413,0.10279062150472763
-0.010,,26.082,-13.630,39.501,,109.03722763644741,41.78643202045372,0.860,-18.161,,0.870,44.48953512987534,1.0369842036345989,0.17381137470733102
0.030,,27.214,-12.478,40.171,,107.25594863519494,42.06435218804635,0.830,-18.761,,0.840,45.95211397559101,1.1015312003266238,0.16287688982621307
0.030,,26.406,-8.923,36.586,,103.70634812091205,37.65840311271842,0.610,-39.293,,0.540,96.17896753434907,1.2566186715271086,0.03711644244445461
-0.010,,32.810,-18.952,39.660,,115.54135487798654,43.955590133679245,0.680,-11.668,,0.720,28.584375178189102,1.1540355525402333,0.4215330907813848
-0.010,,26.700,-12.924,39.311,,108.1989488343295,41.38096781130185,0.450,-22.300,,0.450,54.5848892848866,0.983579817133426,0.1152532996565751
0.000,,26.707,-14.046,39.326,,109.65511617897113,41.75912345823365,0.660,-19.235,,0.640,47.091943588166664,1.2409720641209236,0.15496693063891298
0.030,,26.910,-12.264,40.029,,107.03390560556953,41.86557699351581,0.840,-18.189,,0.840,44.55384817277134,1.114733649191323,0.17329100633535197
0.000,,27.906,-14.067,39.722,,109.50089982414084,42.13926640320166,0.640,-14.641,,0.570,35.84720856310567,1.2867042800129738,0.2676321244670294
0.000,,27.308,-10.877,38.711,,105.69427793111093,40.21008144731866,0.690,-24.514,,0.650,60.01178554923232,1.2832227121391961,0.09538773803911792
0.000,,30.720,-12.944,37.320,,109.12849736741349,39.50100677197988,2.550,-16.911,,2.610,NaN,44.17124970213297,NaN
-0.010,,26.189,-11.790,39.614,,106.57416593090966,41.33126051791791,0.520,-20.181,,0.490,49.40000264560852,1.1094215451629963,0.14075230776473563
0.000,,30.590,-6.961,36.900,,100.68301697795575,37.550839151742004,0.530,-16.339,,0.550,39.99855375171141,1.0832494553205227,0.2147773120125505
-0.070,,29.790,-18.804,39.570,,115.41746391635859,43.81067582222397,0.760,-16.765,,0.890,41.06828358651612,0.847495033903766,0.20393838217370308
-0.020,,27.423,-10.471,37.032,,105.78853977598767,38.483903972959915,0.600,-35.919,,0.520,87.92052719130288,1.2543736900821127,0.0444183567360106
0.010,,30.679,-9.698,40.552,,103.44966098213636,41.69551424314131,0.600,-12.288,,0.630,30.090994649931112,1.1399607369629392,0.37999526917731724
-0.030,,30.050,-16.924,39.880,,112.99506260139496,43.32246733509069,1.130,-14.799,,1.220,NaN,36.37918885389834,NaN
0.010,,30.580,-10.776,37.450,,106.05283722658433,38.969535229458415,0.590,-17.844,,0.640,43.68568529577346,1.1093729375835886,0.1800599212823092
-0.010,,30.297,-13.622,37.689,,109.87146303344954,40.075174422577376,0.500,-20.076,,0.460,49.14228650516369,1.0865868858063146,0.14222625408076173
